,id,image,ing,prediction
3756,6de2176efc,0b110c6149.jpg,"olive oil,onions,,anchovies in oil,roughly chopped,garlic cloves,finely chopped,thyme,finely chopped,wheat pizza dough use Bread Machine Pizza Dough With Wheat Flour,Wheat Pizza Dough,Eating Wheat Pizza Dough,Guilt Free Wheat Pizza,olive oil nonstick cooking spray,spinach,thawed chopped,kalamata olives,chopped",<start> garlic cloves finely chopped salt freshly black pepper freshly grated parmesan cheese freshly grated nutmeg <end>
3757,6de3939471,018872b1a5.jpg,"pounds potatoes,peeled cubed,pound bacon,cans condensed cream potato soup,cans condensed cream mushroom soup,kernel corn,milk,as needed,curry powder,optional,pinch salt black pepper",<start> uncooked elbow macaroni butter garlic cloves minced salt pepper <end>
3758,6de3ce759f,003e26e3c5.jpg,"Chicken breast,Orange juice,Brown sugar,Orange peel,Orange marmalaid",<start> butter onion chopped cloves garlic minced chicken broth chicken broth chicken broth chicken broth cooked chicken breasts cooked chicken breasts cooked chicken breasts cooked chicken breasts cooked chicken breasts cooked chicken breasts cooked chicken breasts cooked chicken breasts cooked chicken breasts <end>
3759,6de8924474,0179098235.jpg,"Uncooked rice,Sea bream fillet sashimi,tsp Dried hijiki,cm Carrot,Shiitake mushroom,Onion,cm Daikon radish,cm Kombu,tsp Soy sauce,enough cover tip your pinky Miso",<start> onion finely chopped garlic cloves finely chopped finely finely chopped finely finely chopped finely finely chopped finely chopped parsley finely chopped garlic clove finely chopped parsley finely chopped lemon juice salt pepper <end>
3760,6e0dc15fbf,09c41f9b1b.jpg,"flour,sugar,baking powder,salt,butter,egg,beaten,buttermilk,raspberry",<start> salt egg milk <end>
3761,6e1f3599b4,000c7848da.jpg,"pound bacon SPAMTM,chopped,cloves garlic,minced,green onions,chopped,carrots,sliced,pound snow peas,cooked rice,soy sauce",<start> pound lean beef chopped onion chopped green bell pepper chopped onion chopped garlic cloves minced salt pepper taste chicken broth <end>
3762,6e206e807e,0013c3421c.jpg,"packages active dry yeast,sugar,warm water degrees degrees,lard,softened,salt,bread flour",<start> active dry yeast warm warm degrees degrees degrees butter softened egg vanilla extract salt <end>
3763,6e217d3ed3,09962b829a.jpg,"demerara sugar,milk,unsalted butter,x tin condensed milk,pale ale",<start> cream cheese room temperature <end>
3764,6e291c4b33,05f22cfc64.jpg,"boneless beef bottom round swiss steak inch,flour,stalk celery,sliced,carrot,sliced,onion,rings,diced tomatoes,undrained,salt,pepper,dried crushed thyme,cooking oil",<start> onion chopped garlic cloves minced tomato paste dried oregano salt black pepper <end>
3765,6e330d82d5,07c9bdb7d5.jpg,"Pinch salt,pound shrimp,peeled deveined,tails removed,tomato,seeded dice,yellow bell pepper,cored,seeded,dice,shallot,minced,minced garlic,finely chopped basil leaves,lemon juice,extra virgin olive oil,salt,freshly ground pepper,yogurt,lemon juice,finely grated ginger,garlic cloves,minced,Salt,Freshly ground pepper,bunch basil,stems removed",<start> butter margarine softened vanilla extract <end>
3766,6e3a9b9694,009cb5a129.jpg,"top round steaks,strips,onion,chopped,butter butter using,flour,beef consomme,catsup,Worcestershire sauce,pepper,dried basil,dash nutmeg,mushrooms,drained mushrooms,sour cream,room temperature",<start> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <end>
3767,6e3bd79599,007de7193e.jpg,"corn oil,honey mustard,Dijon mustard,sugar,wine vinegar,dill",<start> butter onion chopped garlic cloves minced chicken broth chicken broth chicken broth dry wine chicken broth grated parmesan cheese <end>
3768,6e3f759625,02fa104eef.jpg,"unsweetened chocolate,salted butter,softened,eggs,sugar,real vanilla extract,flour,salted butter,dark brown sugar,firmly packed,light corn syrup,whipping cream",<start> unsweetened cocoa powder salt butter softened eggs vanilla extract <end>
3769,6e4374c42f,0076f99c61.jpg,"flour,old fashioned oats,baking soda,baking powder,salt,sugar,brown sugar,firmly packed,butter,softened,peanut butter,egg,vanilla,semisweet baking chocolate,coarsely chopped",<start> butter softened brown vanilla extract salt chocolate chips <end>
3770,6e43956b02,0e23905483.jpg,"butter,softened,sugar,eggs,lemon juice,divided,lemon,zested,flour,divided,baking soda,salt,plain Greek yogurt vanilla,greek yogurt,strawberries,diced,powdered sugar",<start> butter softened brown eggs vanilla extract salt chocolate chips <end>
3771,6e4b7476ac,08c65f4d68.jpg,"kg skinless chicken breast,thick set natural yoghurt,lemon juice,cinnamon stick,green cardamoms,cloves,dried chilies,peppercorns,salt,piece gingerroot,coarsely chopped mm,garlic cloves,coarsely chopped,onion,coarsely chopped,vegetable oil,tomato puree,butter,tomatoes,peeled chopped,cayenne pepper,cinnamon stick,broken up mm,single cream plain yogurt",<start> boneless skinless chicken breasts chicken breast halves salt freshly black pepper stick butter onion chopped garlic cloves minced beef broth chicken broth chicken broth chicken broth chicken broth chicken broth <end>
3772,6e5a45fe2f,0092f7c5bd.jpg,"PHILADELPHIA Cream Cheese Spread,KNUDSEN Sour Cream,brown sugar,ground cinnamon,milk,apples,each wedges Safeway thru",<start> philadelphia brick cream cheese softened land o lakes deli smoked turkey sausage <end>
3773,6e60104e23,0869eaa633.jpg,"ounces,fluid Low Sodium Chicken Broth,Water,Chicken Breasts,Boneless Skinless,Red Onion,Diced,Roma Tomatoes,Diced,Jalapeno,Diced Finely,Cilantro,Chopped,Avocados,Cubed,Sour Cream,Lime Juice,Salt Pepper,Pita Bread",<start> butter onion finely chopped garlic cloves finely chopped salt pepper chicken broth chicken broth chicken broth heavy cream <end>
3774,6e609c001a,001cc97cc9.jpg,"unsalted butter,plus dish,kosher salt,elbow macaroni,onion,finely chopped,stalks celery,finely chopped,shredded rotisserie chicken,garlic cloves,minced,hot sauce,flour,dry mustard,,yellow sharp cheddar cheese,cubes,monterey jack pepper cheese,shredded,sour cream,panko breadcrumbs,crumbled blue cheese,chopped parsley",<start> salt butter softened eggs vanilla extract <end>
3775,6e644b2ac9,092c1d0480.jpg,"boneless round steak,cubed,diced tomatoes,do not drain,fluid beef broth,beef bouillon cubes,potatoes,peeled cubed,onions,chopped,celery ribs,sliced,carrots,chopped,basil,oregano,thyme,bay leaf,pepper,peas peas",<start> pounds beef chuck roast beef bouillon cubes beef bouillon cubes beef bouillon cubes beef bouillon cubes beef bouillon cubes beef bouillon cubes beef bouillon cubes beef bouillon cubes beef bouillon cubes beef bouillon cubes beef bouillon cubes beef bouillon cubes <end>
3776,6e64df8a12,00b6d6181a.jpg,"olive oil,finely diced onion,garlic cloves,minced,flour,carton chicken broth,finely shredded carrots,finely diced celery,diced,cooked chicken breast meat,spinach,coarsely chopped,pound gnocchi,Silk Original Coconutmilk,dried thyme,dried parsley,Salt pepper,taste,Freshly grated Parmesan cheese",<start> butter onion chopped garlic cloves minced chicken broth chicken broth heavy cream <end>
3777,6e68aeba97,0e1547deb7.jpg,"Onion,Garlic,ounces,weight Crushed Tomatoes,Bay Leaf,dash Cumin,Roasted Red Peppers,Salt Pepper,taste,Zucchini,Tomatoes,Japanese Eggplant,Summer Squash,Olive Oil,Minced Garlic,Dried Thyme,Salt Pepper,",<start> red wine vinegar dijon mustard honey <end>
3778,6e697b24b4,003b2867aa.jpg,"cider vinegar,orange juice,squeezed,honey you like sweet,an extra,canola oil,onion powder,Dijon mustard aid emulsification than brown mustard aid emulsification than,dash garlic powder,taste,dash cayenne,taste,salt",<start> lemon juice <end>
3779,6e738144f4,068cf6e30d.jpg,"pound raw liver,bread crumbs,egg,flour,dash salt,divided,ground black pepper taste,quarts boiling beef broth",<start> pound pork sausage onion chopped garlic cloves minced salt pepper taste heavy cream <end>
3780,6e77778859,00539699a2.jpg,"dry fettuccini pasta,butter,pint heavy cream,salt pepper taste,dash garlic salt,grated Romano cheese,grated Parmesan cheese",<start> spaghetti noodles cooked drained condensed cream chicken soup sour cream <end>
3781,6e8bb0f35a,00bb93c5a2.jpg,"Stilton cheese,softened butter,shelled walnuts,roasted finely chopped,cracked black peppercorns,butter,rump steak sirloin steaks entrecote steaks,onion,peeled rings,French fries,serve",<start> boneless skinless chicken breast halves salt pepper butter garlic powder onion powder <end>
3782,6e976956d2,045ba26343.jpg,"blueberries,flour,divided,sugar,baking powder,baking soda,pinch salt,cream cheese,cubes,lemon juice,vanilla extract,butter margarine,milk,eggs",<start> salt butter softened eggs vanilla extract <end>
3783,6e9df5d03c,019ceef0c4.jpg,"lean ground beef,onion,jarchopped green chilies,packet taco seasoning,jar salsa kind you,tomato sauce,black beans kidney beans,drained rinsed,flour tortillas,cheddar cheese Mexican blend cheese",<start> boneless skinless chicken breast halves salt pepper taste onion chopped cloves garlic minced green bell pepper chopped red bell pepper chopped green bell pepper <end>
3784,6eaab4472d,0097980cfe.jpg,"loaf ciabatta,cubes sticks,olive oil,brushing,pound Italian Fontina cheese,pieces,milk,heavy cream,unsalted butter,tablespoons,egg yolks,Salt freshly ground pepper,Truffle salt,Assorted crudites,dipping",<start> salt unsalted butter at room temperature eggs vanilla extract almond extract <end>
3785,6ead258579,0405b36b77.jpg,"blueberries blueberries,baking powder,light margarine,softened,Splenda granular on how sweet you want muffins,I splenda back,flour,honey,skim milk,salt,eggs,vanilla",<start> cream cheese softened eggs vanilla extract <end>
3786,6eafe90578,0bd3db5724.jpg,"dried beef,skinless,boneless chicken breast halves,pound bacon,condensed cream mushroom soup,container sour cream,flour",<start> pound boneless skinless chicken breast halves salt black pepper taste butter mushrooms sliced mushrooms sliced chicken broth <end>
3787,6eb2bb2de5,0bc18877e0.jpg,"pounds flounder fillets,butter,salt pepper taste,lemon juice,diced tomato,dried basil,garlic powder",<start> onion chopped cloves garlic minced chicken broth salt pepper <end>
3788,6eb3080341,02e913c879.jpg,"shortening,potatoes,peeled cubed,salt,ground black pepper,garlic powder,paprika",<start> chicken thighs salt pepper taste butter melted <end>
3789,6eccbe634a,09806add55.jpg,"wheat flour,baking soda,pumpkin pie spice,salt,vanilla yogurt,vegetable oil,honey,vanilla extract,orange juice,carrot,peeled shredded,raisins",<start> salt butter softened eggs vanilla extract <end>
3790,6ee09a4510,0f584db718.jpg,"pork blade steaks,about inch thick,cansliced pineapple like use pineapple,then just use a pineapple juice,onion,chopped,soy sauce,vegetable oil,light corn syrup,ground ginger",<start> pork chops salt pepper <end>
3791,6ee0dc9f63,07115e3777.jpg,"balsamic vinegar,honey,depending how sweet you want it,olive oil,garlic cloves,minced,halibut fillets,Nonstick cooking spray",<start> salt cold unsalted butter melted <end>
3792,6ee1d7f441,0085231dbc.jpg,"pumpkin,EAGLE BRAND Sweetened Condensed Milk,eggs,ground cinnamon,ground ginger,ground nutmeg,salt,unbaked pie crust",<start> salt butter softened eggs vanilla extract <end>
3793,6eed0576c9,00ca4cf1cf.jpg,"pound spaghetti,olive oil,slices bacon,diced,olive oil,onion,chopped,clove garlic,minced,dry wine,eggs,grated Parmesan cheese,pinch salt black pepper taste,chopped parsley,grated Parmesan cheese",<start> pound boneless skinless chicken breast halves salt garlic powder onion powder dried oregano dried basil dried marjoram dried marjoram <end>
3794,6eedc0d471,095a68118b.jpg,"canola oil,wild boar shanks,garlic cloves,lightly smashed,star anise pods,cloves,Two cinnamon sticks,water,soy sauce,kecap manis soy molasses,palm sugar light brown sugar,Steamed rice cilantro,",<start> pounds beef chuck roast salt freshly black pepper taste balsamic vinegar balsamic vinegar <end>
3795,6f06358411,0358d27ba7.jpg,"Cucumber,Pork,chopped,Japanese leek,clove garlic,knob ginger Garlic,Ginger,Roasted sesame seeds,tsp Sesame oil,Sake,Salt,Pepper",<start> vegetable oil onion chopped garlic cloves minced salt pepper <end>
3796,6f066dc16a,004b152e56.jpg,"Wild caught Shrimp,Celery,Red bell pepper,Green bell pepper,Garlic,Onion,tsp cayenne pepper,tsp pepper,tsp black pepper,green onion,flour,diced tomatoes,tsp salt,tsp Cajun seasoning,dash tobasco sauce,parsley leaves,lemon juice,stick butter,prepared rice,Clam juice,bay leaves,shrimp chicken",<start> boneless skinless chicken breast halves salt freshly black pepper garlic cloves minced red wine beef broth bay leaf bay leaf bay leaf chicken broth <end>
3797,6f073bcb51,009133feb5.jpg,"Milk,Butter margarine,Honey condensed milk maple,Bread flour,Cake flour,Egg M L,drops Vanilla oil vanilla,Melted butter in microwave in a hot water,Granulated sugar",<start> milk butter margarine vanilla extract <end>
3798,6f1213ff12,00023fc1e2.jpg,"chicken,rinsed,quarts water,bay leaf,clove,cloves garlic,peeled,butter,carrots,pieces,ribs celery,pieces,onion,pieces,mushrooms,quartered,salt,ground pepper,cayenne pepper,ground black pepper,paprika,flour,milk,herbes de Provence,tarragon,chopped,rosemary,chopped,refrigerated biscuit dough",<start> elbow macaroni shredded cheddar cheese chopped onion chopped green bell pepper chopped onion chopped garlic cloves minced salt pepper <end>
3799,6f15518ce5,00c4f5603f.jpg,"water,bread flour,sugar,salt,bread machine yeast,egg yolk,water",<start> active dry yeast bread salt <end>
3800,6f1c90468f,0839d967d8.jpg,"butter,olive oil,clove garlic,minced,shallot,minced,bunch asparagus spears,trimmed,lime,juiced,salt pepper",<start> zucchini trimmed inch pieces salt pepper <end>
3801,6f1fa4c0ec,0a27fac31b.jpg,"self raising flour,salt,butter,milk,extra flour,rolling",<start> salt unsalted butter melted <end>
3802,6f57639d88,09d613b3c9.jpg,"raisins,Irish whiskey,Butter Flavor Crisco shortening,brown sugar,granulated sugar,eggs,vanilla,flour,cinnamon,baking soda,salt,old fashioned oats irish oatmeal,broken walnut pieces,granulated sugar,tops cookies",<start> butter softened brown packed eggs vanilla extract salt rolled oats chocolate chips <end>
3803,6f59ad6918,006863921f.jpg,"boiling water,Lemon Flavor Gelatin,graham cracker crumbs,Vanilla MALLOW Bits",<start> graham cracker crumbs butter melted philadelphia cream cheese softened vanilla extract <end>
3804,6f5e0909ac,0b76cd2c3e.jpg,"softened butter,sugar,eggs,vanilla extract,unsweetened chocolate,melted,flour,baking soda,salt,buttermilk,boiling water,roasted slivered almonds,chocolate chips,heavy cream,butter,up,vanilla extract",<start> chocolate chips butter margarine miniature marshmallows vanilla extract <end>
3805,6f62e0a854,00aa9b8b7f.jpg,"Butter,Softened,Brown Sugar,Packed,Egg,Milk,Flour,Salt,Cinnamon,Nutmeg,Cloves,Baking Soda,Chopped Apple,Melted Butter,Powdered Sugar,Maple Flavoring,Milk As Needed",<start> butter softened brown packed egg vanilla extract salt chocolate chips <end>
3806,6f65f4ca87,0845d11593.jpg,"rotelle pasta,butter,divided,flour,milk,dry mustard,salt,ground pepper,hot pepper sauce,shredded pepperjack cheese,shredded sharp Cheddar cheese,grated Parmesan cheese,dry bread crumbs,chili powder",<start> salt butter softened eggs milk vanilla extract <end>
3807,6f6e280657,00aff70f0c.jpg,"fluid harvest spirits black raspberry vodka,fluid tonic water,dash cranberry juice,locally grown apple,blueberries",<start> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <end>
3808,6f759c4147,00ee6de83d.jpg,"prepared graham cracker crust,instant chocolate pudding mix,container whipped topping,thawed,gummi worms",<start> salt butter softened eggs vanilla extract <end>
3809,6f77fe6e2e,0036deb76f.jpg,"olive oil,onion,finely chopped,minced garlic,Crushed red pepper,chicken broth,pound Swiss chard,stems tough ribs removed,leaves coarsely chopped,One beans,such as cannellini Great Northern,drained rinsed,pound boneless,skinless chicken breast,crosswise inch thick,Salt freshly ground pepper",<start> onion chopped cloves garlic minced chicken broth chicken broth vegetable broth chicken broth chicken broth chicken broth chicken broth chicken broth chicken broth chicken broth chicken broth chicken broth <end>
